Exam Name     ,Application Form Date,Examination Date,Result Announce Date,Exam Medium,,
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Central University of Karnataka,,"Gulbarga, Karnataka",,BE/B.Tech,71.4 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Sagi Ramakrishnam Raju Engineering College,Andhra University - [AU],"Bhimavaram, Andhra Pradesh",6.5 / 10 6.5,BE/B.Tech,66.4 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",DNR College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTU],"Bhimavaram, Andhra Pradesh",5.2 / 10 5.2,BE/B.Tech,31 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Vishnu Institute of Technology,Jawaharlal Nehru Technological University - [JNTU],"Bhimavaram, Andhra Pradesh",5.2 / 10 5.2,BE/B.Tech,85 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Mentey Padmanabham College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTU],"Bhimavaram, Andhra Pradesh",4.6 / 10 4.6,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Grandhi Varalakshmi Venkata Rao Institute of Technology,Jawaharlal Nehru Technological University - [JNTU],"Bhimavaram, Andhra Pradesh",4.6 / 10 4.6,BE/B.Tech,30.2 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Gandhiji Institute of Science and Technology,Jawaharlal Nehru Technological University - [JNTU],"Bhimavaram, Andhra Pradesh",4.6 / 10 4.6,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Sri Vatsavai Krishnamraju College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTU],"Palakoderu, Andhra Pradesh",4.6 / 10 4.6,BE/B.Tech,55 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Aditya Pharmacy College Surampalem,Jawaharlal Nehru Technological University - [JNTU],"East Godavari, Andhra Pradesh",,B.Pharm,31 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Maharajah's College of Pharmacy,Andhra University - [AU],"Vizianagaram, Andhra Pradesh",,B.Pharm,40 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",KJR College of Pharmacy,Andhra University - [AU],"Rajahmundhry, Andhra Pradesh",,B.Pharm,45 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Sri Venkateswara College of Pharmacy,Andhra University - [AU],"Etcherla, Andhra Pradesh",,B.Pharm,52.6 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Koringa College of Pharmacy Korangi,Jawaharlal Nehru Technological University - [JNTU],"East Godavari, Andhra Pradesh",,B.Pharm,35 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Narasaraopeta Institute of Pharmaceutical Sciences,Jawaharlal Nehru Technological University - [JNTU],"Guntur, Andhra Pradesh",,B.Pharm,35 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Saastra College of Pharmaceutical Education and Research,Jawaharlal Nehru Technological University - [JNTU],"Nellore, Andhra Pradesh",,B.Pharm,37 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Narayana Pharmacy College,Jawaharlal Nehru Technological University - [JNTU],"Nellore, Andhra Pradesh",,B.Pharm,
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Chebrolu Hanumaiah Institute of Pharmaceutical Sciences,Acharya Nagarjuna University - [ANU],"Guntur, Andhra Pradesh",,B.Pharm,60 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Hindu College of Pharmacy,Acharya Nagarjuna University - [ANU],"Guntur, Andhra Pradesh",,B.Pharm,1 l / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",ASN Pharmacy College,Acharya Nagarjuna University - [ANU],"Guntur, Andhra Pradesh",,B.Pharm,26.1 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",QIS College of Pharmacy,Jawaharlal Nehru Technological University - [JNTU],"Prakasam, Andhra Pradesh",,B.Pharm,60 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Gokaraju Rangaraju College of Pharmacy,Osmania University - [OU],"Hyderabad, Telangana",4.1 / 10 4.1,B.Pharm,84.5 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Raghavendhra Institute of Pharmaceutical Education and Research,Jawaharlal Nehru Technological University - [JNTU],"Ananthapur, Andhra Pradesh",,B.Pharm,30.2 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Krishna Teja Pharmacy College,Jawaharlal Nehru Technological University - [JNTU],"Tirupati, Andhra Pradesh",,B.Pharm,45 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Seven Hills College of Pharmacy,Jawaharlal Nehru Technological University - [JNTU],"Tirupati, Andhra Pradesh",,B.Pharm,35 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",NRI College of Pharmacy,Jawaharlal Nehru Technological University - [JNTU],"Agiripalle, Andhra Pradesh",,B.Pharm,60 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",St. Johns College of Pharmaceutical Sciences,Jawaharlal Nehru Technological University - [JNTU],"Kurnool, Andhra Pradesh",,B.Pharm,50.2 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",MAM College of Pharmacy,Acharya Nagarjuna University - [ANU],"Narasaraopet, Andhra Pradesh",,B.Pharm,35 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Annamacharya College of Pharmacy,Jawaharlal Nehru Technological University - [JNTU],"Kadapa, Andhra Pradesh",,B.Pharm,38 k / Year
,,,,,,
UPSEE 2018Uttar Pradesh State Entrance Exam,21 Feb 18 - 10 Apr 18,22-Apr-18,12-May-18,"Online Test , Written Test",,
UPSEE 2018Uttar Pradesh State Entrance Exam,SD College of Pharmacy,,"Barnala, Punjab",6.7 / 10 6.7,B.Pharm,
UPSEE 2018Uttar Pradesh State Entrance Exam,Sarojini Naidu Vanita Pharmacy Maha Vidyalaya,Osmania University - [OU],"Secunderabad, Telangana",6.4 / 10 6.4,B.Pharm,93.3 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Agra Institute of Hotel Management,,"Agra, Uttar Pradesh",5.5 / 10 5.5,BHM,47.8 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,IIMT College of Hotel Management and Catering Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Meerut, Uttar Pradesh",5.4 / 10 5.4,BHM,83.4 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Translam Institute of Pharmaceutical Education and Research,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Meerut, Uttar Pradesh",,B.Pharm,78.5 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,H.R. Institute of Hotel Management,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Ghaziabad, Uttar Pradesh",,BHM,82.1 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Varanasi College of Pharmacy,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Varanasi, Uttar Pradesh",,B.Pharm,67.3 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Pharmacy College,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Saifai, Uttar Pradesh",,B.Pharm,18 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Rajarshi Rananjay Sinh College of Pharmacy,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Amethi, Uttar Pradesh",,B.Pharm,61.1 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Faculty of Pharmacy,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",,B.Pharm,67.3 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Anand College of Pharmacy,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Agra, Uttar Pradesh",,B.Pharm,91.3 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,NKBR College of Pharmacy & Research Centre,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Meerut, Uttar Pradesh",,B.Pharm,71.9 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Radha Govind Institute of Pharmacy,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Chandausi, Uttar Pradesh",,B.Pharm,64.7 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Pharmacy College,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Azamgarh, Uttar Pradesh",,B.Pharm,1.1 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Kunwar Haribansh Singh College of Pharmacy,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Jaunpur, Uttar Pradesh",,B.Pharm,75.5 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Dr. B.R. Ambedkar Pooja College of Pharmacy,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Gorakhpur, Uttar Pradesh",,B.Pharm,70.3 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Kailash Institute of Pharmacy & Management,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Gorakhpur, Uttar Pradesh",,B.Pharm,72.5 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Aligarh College of Pharmacy,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Aligarh, Uttar Pradesh",,B.Pharm,92.1 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Anjali College of Pharmacy and Science,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Agra, Uttar Pradesh",,B.Pharm,70 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,IIMT College of Medical Science,Chaudhary Charan Singh University - [CCS],"Meerut, Uttar Pradesh",,B.Pharm,82.6 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Bhagwant Institute of Technology,Chaudhary Charan Singh University - [CCS],"Muzaffarnagar, Uttar Pradesh",6.7 / 10 ,BE/B.Tech,1.1 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,IMS Engineering College,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Ghaziabad, Uttar Pradesh",5.9 / 10 ,MBA/PGDM,1.46 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Raj Kumar Goel Institute of Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Ghaziabad, Uttar Pradesh",5.9 / 10 ,MBA/PGDM,1.17 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Shivdan Singh Institute of Technology and Management,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Aligarh, Uttar Pradesh",5.2 / 10 ,MCA,41.2 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Anand Engineering College,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Agra, Uttar Pradesh",5.2 / 10 ,MCA,95.3 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Dr. A.P.J. Abdul Kalam Technical University,,"Lucknow, Uttar Pradesh",5.1 / 10 ,B.Pharm,55 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,HI,Chaudhary Charan Singh University - [CCS],"Ghaziabad, Uttar Pradesh",4.8 / 10 ,MBA/PGDM,91.9 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Institute of Technology & Management,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Aligarh, Uttar Pradesh",4.6 / 10 ,MBA/PGDM,59.2 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Babu Banarasi Das Institute of Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Ghaziabad, Uttar Pradesh",4.6 / 10 ,MBA/PGDM,1.2 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Naraina Vidya Peeth Engineering & Management Institute,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",4.6 / 10 4.6,BE/B.Tech,1.23 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Moradabad Institute of Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Moradabad, Uttar Pradesh",4.6 / 10 ,B.Arch,95.2 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,"Apeejay Institute of Technology, School of Architecture & Planning",Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Greater Noida, Uttar Pradesh",,B.Arch,87.5 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Uttar Pradesh Textile Technology Institute,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",,BE/B.Tech,40 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,MET Faculty of Architecture,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Moradabad, Uttar Pradesh",,B.Arch,94.8 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Institute of Technology & Management,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Lucknow, Uttar Pradesh",,BE/B.Tech,93.4 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Neelam College of Engineering & Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Agra, Uttar Pradesh",,BE/B.Tech,36.8 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,GL Bajaj Group of Institutions,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Mathura, Uttar Pradesh",,BE/B.Tech,83.4 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Forth Dimension College of Architecture,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Saharanpur, Uttar Pradesh",,B.Arch,45 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Accurate Institute of Architecture and Planning,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Greater Noida, Uttar Pradesh",,B.Arch,69.6 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Noida Institute of Engineering and Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Greater Noida, Uttar Pradesh",5.9 / 10 ,MBA/PGDM,1.16 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Babu Banarasi Das National Institute of Technology & Management,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Lucknow, Uttar Pradesh",5.7 / 10 ,MBA/PGDM,1.17 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Shri Siddhi Vinayak Group of Institutions,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Bareilly, Uttar Pradesh",5.2 / 10 ,MBA/PGDM,
UPSEE 2018Uttar Pradesh State Entrance Exam,Saroj Institute of Technology and Management,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Lucknow, Uttar Pradesh",5.2 / 10 ,MCA,63.4 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Sachdeva Institute of Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Mathura, Uttar Pradesh",4.8 / 10 ,MBA/PGDM,84 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Buddha Institute of Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Gorakhpur, Uttar Pradesh",4.8 / 10 4.8,BE/B.Tech,81 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Rajshree Institute of Management and Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Bareilly, Uttar Pradesh",4.8 / 10 ,MBA/PGDM,45 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,ITS Engineering College,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Greater Noida, Uttar Pradesh",4.6 / 10 ,MBA/PGDM,1.09 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,IIMT College of Engineering,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Greater Noida, Uttar Pradesh",4.6 / 10 ,MCA,82.6 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,United School of Business,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Greater Noida, Uttar Pradesh",3.2 / 10 ,BE/B.Tech,98.8 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Shri Ram Murti Smarak Institutions,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Bareilly, Uttar Pradesh",,BE/B.Tech,2.47 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,"Mangalayatan University, Institute of Engineering and Technology",Mangalayatan University - [MU],"Aligarh, Uttar Pradesh",,BE/B.Tech,1.45 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,United Group of Institutions,,"Greater Noida, Uttar Pradesh",,BE/B.Tech,75.2 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,IILM Academy of Higher Learning,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Greater Noida, Uttar Pradesh",,BE/B.Tech,1.03 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Indiana Institute of Engineering and Information Technology,Janardan Rai Nagar Rajasthan Vidyapeeth University - [JRNRVU],"Gorakhpur, Uttar Pradesh",,BE/B.Tech,
UPSEE 2018Uttar Pradesh State Entrance Exam,Bansal Institute of Engineering and Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Lucknow, Uttar Pradesh",,BE/B.Tech,76 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Goel Institute of Technology & Management,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Lucknow, Uttar Pradesh",,BE/B.Tech,78.6 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,"SRM, Institute of Technology",Shri Ramswaroop Memorial University - [SRMU],"Lucknow, Uttar Pradesh",,BE/B.Tech,1.18 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Sanskriti University,,"Mathura, Uttar Pradesh",,BE/B.Tech,1.18 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Mahatma Jyotiba Phule Rohilkhand University,,"Bareilly, Uttar Pradesh",6.9 / 10 ,B.Pharm,83.3 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Invertis University,,"Bareilly, Uttar Pradesh",6.7 / 10 ,B.Des,60 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Teerthanker Mahaveer University,,"Moradabad, Uttar Pradesh",6.6 / 10 ,B.Arch,1.2 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Shri Ram Murti Smarak College of Engineering and Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Bareilly, Uttar Pradesh",5.9 / 10 ,B.Pharm,2.02 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Sagar Institute of Technology and Management,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Barabanki, Uttar Pradesh",4.8 / 10 ,MBA/PGDM,
UPSEE 2018Uttar Pradesh State Entrance Exam,Shri Ram Murti Smarak College of Engineering Technology & Research â [SRMSCETR],Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Bareilly, Uttar Pradesh",4.6 / 10 4.6,BE/B.Tech,2.15 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,JP Institute of Engineering and Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Meerut, Uttar Pradesh",4.6 / 10 ,MBA/PGDM,59.2 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Apollo Institute of Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",4.6 / 10 ,MBA/PGDM,90 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Prem Prakash Gupta Institute of Engineering & Management,Mahatma Jyotiba Phule Rohilkhand University - [MJPRU],"Bareilly, Uttar Pradesh",4.6 / 10 ,MBA/PGDM,50 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Future Institute of Engineering and Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Bareilly, Uttar Pradesh",4.6 / 10 ,MCA,82.6 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Rakshpal Bahadur College of Engineering & Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Bareilly, Uttar Pradesh",,BE/B.Tech,92.1 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Invertis Institute of Engineering and Technology,Invertis University,"Bareilly, Uttar Pradesh",,BE/B.Tech,1.05 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Mohammad Ali Jauhar University,,"Rampur, Uttar Pradesh",,B.Pharm,60.9 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,"School Of Engineering & Technology, Noida International University",Noida International University - [NIU],"Gautam Budh Nagar, Uttar Pradesh",,BE/B.Tech,1.51 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Kothiwal Institute of Technology and Professional Studies,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Moradabad, Uttar Pradesh",,BE/B.Tech,78.8 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,"Teerthanker Mahaveer University, College of Engineering",Teerthanker Mahaveer University - [TMU],"Moradabad, Uttar Pradesh",,BE/B.Tech,1.1 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Teerthanker Mahaveer College of Computing Sciences and Information Technology,Teerthanker Mahaveer University - [TMU],"Moradabad, Uttar Pradesh",,BE/B.Tech,1.31 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,United Group of Institutions,,"Allahabad, Uttar Pradesh",,BE/B.Tech,1.09 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Sri Rammurty Smarak College of Engineering & Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Bareilly, Uttar Pradesh",,B.Pharm,
UPSEE 2018Uttar Pradesh State Entrance Exam,Dr. Ambedkar Institute of Technology for Handicapped,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",5.9 / 10 5.9,BE/B.Tech,67.3 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,University Institute of Engineering and Technology,Chhatrapati Shahu Ji Maharaj University - [CSJM],"Kanpur, Uttar Pradesh",5.9 / 10 ,MCA,16.7 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Pranveer Singh Institute of Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",5.2 / 10 ,MBA/PGDM,75.3 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Indus Institute of Technology and Management,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",4.8 / 10 4.8,BE/B.Tech,85 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Allenhouse Institute of Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",4.8 / 10 4.8,BE/B.Tech,90.3 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Krishna Girls Engineering College,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",4.8 / 10 ,MBA/PGDM,98.9 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,PSIT College of Engineering,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",4.6 / 10 ,MBA/PGDM,86.4 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,IIMT Institute of Engineering and Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Meerut, Uttar Pradesh",4.6 / 10 ,MCA,82.6 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,IIMT Engineering College,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Meerut, Uttar Pradesh",4.6 / 10 ,MCA,82.6 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,AXIS Institute of Technology and Management,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",4.6 / 10 4.6,BE/B.Tech,94.4 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Naraina College of Engineering and Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",4.6 / 10 ,MBA/PGDM,1.03 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Seth Sriniwas Agarwal Institute of Engineering and Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",4.6 / 10 4.6,BE/B.Tech,
UPSEE 2018Uttar Pradesh State Entrance Exam,Kali Charan Nigam Institute of Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Banda, Uttar Pradesh",4.6 / 10 ,MBA/PGDM,70.5 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Dayanand Dinanath Institute of Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",4.1 / 10 ,MBA/PGDM,
UPSEE 2018Uttar Pradesh State Entrance Exam,Prabhat Engineering College,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",3.5 / 10 ,MBA/PGDM,1.98 l / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Vidya Bhavan College for Engineering Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",3.3 / 10 ,MBA/PGDM,80 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Axis Colleges,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Kanpur, Uttar Pradesh",,BE/B.Tech,97.1 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,RISHI Institute of Engineering and Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Meerut, Uttar Pradesh",,BE/B.Tech,46.1 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Dewan V.S. Institute of Engineering & Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Meerut, Uttar Pradesh",,BE/B.Tech,93 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Kamla Nehru Institute of Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Sultanpur, Uttar Pradesh",6.5 / 10 ,MCA,45.4 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Sir Chhotu Ram Institute of Engineering and Technology,Chaudhary Charan Singh University - [CCS],"Meerut, Uttar Pradesh",5.2 / 10 ,MCA,50 k / Year
UPSEE 2018Uttar Pradesh State Entrance Exam,Venkateshwara Institute of Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Meerut, Uttar Pradesh",4.8 / 10 ,MBA/PGDM,
UPSEE 2018Uttar Pradesh State Entrance Exam,Bansal Institute of Engineering and Technology,Dr. A.P.J. Abdul Kalam Technical University - [AKTU],"Meerut, Uttar Pradesh",4.8 / 10 4.8,BE/B.Tech,76 k / Year
