"1048","399","Postgraduate Faculties","Aeronautical Engineering","Aerodynamics of Aircrafts"
"1049","399","Postgraduate Faculties","Engine and Power Plant Engineering","Propulsion Units and Energy Systems of Aircrafts (Nanjing University of Aeronautics and Astronautics)"
"1050","399","Postgraduate Faculties","Engine and Power Plant Engineering","Propulsion Units and Energy Systems of Aircrafts (Stuttgart)"
"1051","399","Postgraduate Faculties","Engine and Power Plant Engineering","Propulsion Units and Energy Systems of Aircrafts (Turin)"
"1052","399","Postgraduate Faculties","Engine and Power Plant Engineering","High Technology Innovative Machinery Manufacturing"
"1053","399","Postgraduate Faculties","Engine and Power Plant Engineering","Management and Business in Mechanical Engineering"
"1054","399","Postgraduate Faculties","Engine and Power Plant Engineering","Mechatronics Systems (Lappeenranta University of Technology)"
"1055","399","Postgraduate Faculties","Economics and Management","High-Technology Business Management"
"1056","399","Postgraduate Faculties","IT, Mathematics and Electronics","Information Protection Management and Technology"
"1057","399","Postgraduate Faculties","IT, Mathematics and Electronics","Data Analysis and Software Quality Assurance (in conjunction with EPAM Systems)"
"1058","399","Postgraduate Faculties","IT, Mathematics and Electronics","Enterprise Application Development and Architectural Design (in conjunction with Haulmont)"
"1059","399","Postgraduate Faculties","IT, Mathematics and Electronics","GNSS algorithms and hardware"
"1060","399","Postgraduate Faculties","IT, Mathematics and Electronics","GNSS positioning algorithms and applications"
"1061","399","Postgraduate Faculties","IT, Mathematics and Electronics","GNSS receivers. Hardware and software"
"1062","399","Postgraduate Faculties","IT, Mathematics and Electronics","Information Systems Management (in conjunction with NetCracker)"
"1063","399","Postgraduate Faculties","IT, Mathematics and Electronics","Intelligent Image Analysis"
"1064","399","Postgraduate Faculties","IT, Mathematics and Electronics","Mathematical Modeling and Informational Technologies in Photonics"
"1065","399","Postgraduate Faculties","IT, Mathematics and Electronics","Optical microsystems and nanotechnologies"
"1066","399","Postgraduate Faculties","IT, Mathematics and Electronics","Programming Technologies for Intel Computing Platforms (in conjunction with Intel)"
"1067","399","Postgraduate Faculties","IT, Mathematics and Electronics","Software engineering in Mechatronics (double degree program with Lappeenranta University of Technology, LUT)"
"1068","399","Postgraduate Faculties","IT, Mathematics and Electronics","Space Geoinformatics"
"1069","399","Postgraduate Faculties","IT, Mathematics and Electronics","Technologies for microoptics and microsystems"
"1070","408","Undergraduate Faculties","School of Government and International Affairs","Government and International Affairs"
"1071","408","Postgraduate Faculties","School of International Relations","Governance and Global Affairs"
"1072","408","Postgraduate Faculties","School of Political Science","Politics and Economics in Eurasia"
"1073","417","Undergraduate Faculties","Department of Economics","Economics"
"1074","417","Undergraduate Faculties","Department of Economics","Management"
"1075","417","Undergraduate Faculties","Department of Economics","Sociology"
"1076","417","Undergraduate Faculties","Department of Economics","Summer school "Business in Russia: How to Understand and Survive""
"1077","417","Undergraduate Faculties","Department of Economics","Summer school "Russian Arctic: Hidden Heritage""
"1078","417","Undergraduate Faculties","Department of Economics","Вusiness Informatics"
"1079","417","Undergraduate Faculties","Department of Geology and Geophysics","Geology"
"1080","417","Undergraduate Faculties","Department of Geology and Geophysics","Siberian Summer School in Paleontology"
"1081","417","Undergraduate Faculties","Department of Mathematics and Mechanics","Applied Mathematics and Informatics"
"1082","417","Undergraduate Faculties","Department of Mathematics and Mechanics","Mathematics"
"1083","417","Undergraduate Faculties","Department of Mathematics and Mechanics","Mathematics and Computer Sciences"
"1084","417","Undergraduate Faculties","Department of Mathematics and Mechanics","Mechanics and Mathematical Modeling"
"1085","417","Undergraduate Faculties","Department of Mathematics and Mechanics","Summer school "Data Analytics for Science and Business""
"1086","417","Undergraduate Faculties","Department of Mathematics and Mechanics","Summer school "Modern trends in discrete mathematics and combinatorial optimization""
"1087","417","Undergraduate Faculties","Department of Natural sciences","Biology"
"1088","417","Undergraduate Faculties","Department of Natural sciences","Fundamental and Applied Chemistry (Specialist Degree)"
"1089","417","Undergraduate Faculties","Department of Natural sciences","Summer school "Future Materials""
"1090","417","Undergraduate Faculties","Department of Physics","Physics and Astronomy"
"1091","417","Undergraduate Faculties","Department of Information Technologies","Computer Science and Engineering"
"1092","417","Undergraduate Faculties","Department of Information Technologies","Summer school "Practical Course on Parallel Computing Technologies""
"1093","417","Undergraduate Faculties","Institute of Humanities","Archaeology and Ethnography"
"1094","417","Undergraduate Faculties","Institute of Humanities","African and Oriental Studies"
"1095","417","Undergraduate Faculties","Institute of Humanities","Fundamental and Applied Linguistics"
"1096","417","Undergraduate Faculties","Institute of Humanities","History and Archaeology"
"1097","417","Undergraduate Faculties","Institute of Humanities","Journalism"
"1098","417","Undergraduate Faculties","Institute of Humanities","Philology"
"1099","417","Undergraduate Faculties","Institute of Humanities","Summer school "Siberian People and Places in Visual Dimensions (photo, video and design)""
"1100","417","Undergraduate Faculties","Institute of Medicine and Psychology","General Medicine (Specialist Degree in English)"
"1101","417","Undergraduate Faculties","Institute of Medicine and Psychology","General Medicine (Specialist Degree in Russian)"
"1102","417","Undergraduate Faculties","Institute of Medicine and Psychology","Psychology"
"1103","417","Undergraduate Faculties","Instutite of Philosophy and Law","Law"
"1104","417","Undergraduate Faculties","Instutite of Philosophy and Law","Philosophy"
"1105","417","Undergraduate Faculties","Instutite of Philosophy and Law","Summer school "From Micro-Situations to Macro-History: New Theoretical Models of Sociality""
"1106","417","Undergraduate Faculties","Instutite of Philosophy and Law","Summer school "Philosophical Tradition between West and East""
"1107","417","Postgraduate Faculties","Department of Economics","Economics (Master's Degree)"
"1108","417","Postgraduate Faculties","Department of Economics","Economics (PHD)"
"1109","417","Postgraduate Faculties","Department of Economics","Financial Management"
"1110","417","Postgraduate Faculties","Department of Economics","Management (Master's Degree)"
"1111","417","Postgraduate Faculties","Department of Economics","Oil and Gas Management"
"1112","417","Postgraduate Faculties","Department of Economics","Quantitative Economics"
"1113","417","Postgraduate Faculties","Department of Economics","Social Sciences (PHD)"
"1114","417","Postgraduate Faculties","Department of Economics","Sociology (Master's Degree)"
"1115","417","Postgraduate Faculties","Department of Economics","Summer school "Business in Russia: How to Understand and Survive""
"1116","417","Postgraduate Faculties","Department of Economics","Summer school "Russian Arctic: Hidden Heritage""
"1117","417","Postgraduate Faculties","Department of Geology and Geophysics","Earth Sciences (PHD)"
"1118","417","Postgraduate Faculties","Department of Geology and Geophysics","Geochemistry, Geochemical methods of mineral exploration"
"1119","417","Postgraduate Faculties","Department of Geology and Geophysics","Geology (Master's Degree)"
"1120","417","Postgraduate Faculties","Department of Geology and Geophysics","Geology, search and exploration of oil and gas deposits"
"1121","417","Postgraduate Faculties","Department of Geology and Geophysics","Geology, solid commercial minerals mining, Minerageny"
"1122","417","Postgraduate Faculties","Department of Geology and Geophysics","Geophysics, geophysical methods of mineral exploration"
"1123","417","Postgraduate Faculties","Department of Geology and Geophysics","Mineralogy, Crystallography"
"1124","417","Postgraduate Faculties","Department of Geology and Geophysics","Paleontology and Stratigraphy"
"1125","417","Postgraduate Faculties","Department of Geology and Geophysics","Petrology, Volcanology"
"1126","417","Postgraduate Faculties","Department of Geology and Geophysics","Siberian Summer School in Paleontology"
"1127","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Applied mathematics and energy strategy (Double degree program)"
"1128","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Applied Mathematics and Informatics (Master's Degree)"
"1129","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Applied Mathematics and Stochastics"
"1130","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Big Data Analytics"
"1131","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Discrete Mathematics and Combinatorial Optimization (Master's Degree)"
"1132","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Inverse and Ill-Posed Problems: Theory, Numerics and Applications (Master's Degree)"
"1133","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Mathematics (Master's Degree)"
"1134","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Mathematics and Computer Sciences (Master's Degree)"
"1135","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Mathematics and Mechanics (PHD)"
"1136","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Mechanics and Mathematical Modeling (Master's Degree)"
"1137","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Numeral Statistical Modeling (Master's Degree)"
"1138","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Summer school "Data Analytics for Science and Business""
"1139","417","Postgraduate Faculties","Department of Mathematics and Mechanics","Summer school "Modern trends in discrete mathematics and combinatorial optimization""
"1140","417","Postgraduate Faculties","Department of Natural sciences","Biological sciences (PHD)"
"1141","417","Postgraduate Faculties","Department of Natural sciences","Biology (Double degree program)"
"1142","417","Postgraduate Faculties","Department of Natural sciences","Biology (Master’s Degree)"
"1143","417","Postgraduate Faculties","Department of Natural sciences","Chemical engineering"
"1144","417","Postgraduate Faculties","Department of Natural sciences","Chemical sciences (PHD)"
"1145","417","Postgraduate Faculties","Department of Natural sciences","Chemistry (Double degree program)"
"1146","417","Postgraduate Faculties","Department of Natural sciences","Chemistry (Master's Degree)"
"1147","417","Postgraduate Faculties","Department of Natural sciences","Materials science"
"1148","417","Postgraduate Faculties","Department of Natural sciences","Summer school "Future Materials""
"1149","417","Postgraduate Faculties","Department of Physics","Astroparticle Physics (PhD)"
"1150","417","Postgraduate Faculties","Department of Physics","Electrical & Electronic Engineering (Radiophysics)"
"1151","417","Postgraduate Faculties","Department of Physics","Mechanics of Fluids and Gases"
"1152","417","Postgraduate Faculties","Department of Physics","Physics (Master's Degree)"
"1153","417","Postgraduate Faculties","Department of Physics","Physics and Astronomy (PHD)"
"1154","417","Postgraduate Faculties","Department of Physics","Physics of Modern Radio-Electronic Technology"
"1155","417","Postgraduate Faculties","Department of Physics","Quantum optics and Nanosciences"
"1156","417","Postgraduate Faculties","Department of Information Technologies","Big Data and Software Security (One-year Masters degree program)"
"1157","417","Postgraduate Faculties","Department of Information Technologies","Computer Science and Engineering (Master's Degree)"
"1158","417","Postgraduate Faculties","Department of Information Technologies","Informatics and computer equipment (PHD)"
"1159","417","Postgraduate Faculties","Department of Information Technologies","Informatics and Computer Technologies (Double degree program)"
"1160","417","Postgraduate Faculties","Department of Information Technologies","Summer school "Practical Course on Parallel Computing Technologies""
"1161","417","Postgraduate Faculties","Institute of Humanities","Archaeology"
"1162","417","Postgraduate Faculties","Institute of Humanities","Archaeology and Ethnography"
"1163","417","Postgraduate Faculties","Institute of Humanities","Russian Language, Literature and Culture for foreigners"
"1164","417","Postgraduate Faculties","Institute of Humanities","Russia and countries of the East: international relations and cultural interaction"
"1165","417","Postgraduate Faculties","Institute of Humanities","Science of language"
"1166","417","Postgraduate Faculties","Institute of Humanities","Ethnography, ethnology, social and cultural anthropology (Double degree program)"
"1167","417","Postgraduate Faculties","Institute of Humanities","History (Master's Degree)"
"1168","417","Postgraduate Faculties","Institute of Humanities","History and Archaeology (PHD)"
"1169","417","Postgraduate Faculties","Institute of Humanities","History of art: the primitive, traditional and ethnic art (Double degree program)"
"1170","417","Postgraduate Faculties","Institute of Humanities","Journalism (Master's Degree)"
"1171","417","Postgraduate Faculties","Institute of Humanities","Linguistics and Literature (PHD)"
"1172","417","Postgraduate Faculties","Institute of Humanities","Mass Media and Information-Library Science (PHD)"
"1173","417","Postgraduate Faculties","Institute of Humanities","Philology (Master's degree)"
"1174","417","Postgraduate Faculties","Institute of Humanities","Summer school "Siberian People and Places in Visual Dimensions (photo, video and design)""
"1175","417","Postgraduate Faculties","Institute of Medicine and Psychology","Cardiology"
"1176","417","Postgraduate Faculties","Institute of Medicine and Psychology","Dermatovenerology"
"1177","417","Postgraduate Faculties","Institute of Medicine and Psychology","Gastroenterology"
"1178","417","Postgraduate Faculties","Institute of Medicine and Psychology","Obstetrics and Gynecology"
"1179","417","Postgraduate Faculties","Institute of Medicine and Psychology","Oncology"
"1180","417","Postgraduate Faculties","Institute of Medicine and Psychology","Plastic surgery"
"1181","417","Postgraduate Faculties","Institute of Medicine and Psychology","Residency in Dermatovenerology"
"1182","417","Postgraduate Faculties","Institute of Medicine and Psychology","Surgery"
"1183","417","Postgraduate Faculties","Institute of Medicine and Psychology","Therapy"
"1184","417","Postgraduate Faculties","Institute of Medicine and Psychology","Urology"
"1185","417","Postgraduate Faculties","Instutite of Philosophy and Law","International and Russian Business Law"
"1186","417","Postgraduate Faculties","Instutite of Philosophy and Law","Law (Master's Degree)"
"1187","417","Postgraduate Faculties","Instutite of Philosophy and Law","Philosophy Ethics and Religious Studies (PHD)"
"1188","417","Postgraduate Faculties","Instutite of Philosophy and Law","Philosophy (Master's Degree)"
"1189","417","Postgraduate Faculties","Instutite of Philosophy and Law","Summer school "From Micro-Situations to Macro-History: New Theoretical Models of Sociality""
"1190","417","Postgraduate Faculties","Instutite of Philosophy and Law","Summer school "Philosophical Tradition between West and East""
"1191","426","Undergraduate Faculties","Faculty of Arts and Sociocultural Activities. High School of Music of A. Shnitke","Pedagogical Studies (Music Education) (B.A.)"
"1192","426","Undergraduate Faculties","Faculty of Arts and Sociocultural Activities. High School of Music of A. Shnitke","Folk Arts (B.A.)"
"1193","426","Undergraduate Faculties","Faculty of Arts and Sociocultural Activities. High School of Music of A. Shnitke","Design (B.A.)"
"1194","426","Undergraduate Faculties","Faculty of Communicative Management","Public Relations and Advertising (B.A.)"
"1195","426","Undergraduate Faculties","Faculty of Communicative Management","Journalism (B.A.)"
"1196","426","Undergraduate Faculties","Faculty of Ecology and Technosphere Safety","Technosphere Safety (B.A.)"
"1197","426","Undergraduate Faculties","Faculty of Ecology and Technosphere Safety","Ecology and Natural Management (B.A.)"
"1198","426","Undergraduate Faculties","Faculty of Economics","Tourism Management (B.A.)"
"1199","426","Undergraduate Faculties","Faculty of Economics","Hotel Management (B.A.)"
"1200","426","Undergraduate Faculties","Faculty of Economics","Economics (B.A.)"
"1201","426","Undergraduate Faculties","Faculty of Economics","Commerce (B.A.)"
"1202","426","Undergraduate Faculties","Faculty of Humanities","Theology (B.A.)"
"1203","426","Undergraduate Faculties","Faculty of Humanities","Foreign Area Studies (B.A.)"
"1204","426","Undergraduate Faculties","Faculty of Humanities","International Relations (B.A.)"
"1205","426","Undergraduate Faculties","Faculty of Humanities","Political Science (B.A.)"
"1206","426","Undergraduate Faculties","Faculty of Information Technology","Program Engineering (B.A.)"
"1207","426","Undergraduate Faculties","Faculty of Information Technology","Business Informatics (B.A.)"
"1208","426","Undergraduate Faculties","Faculty of Law and Juvenile Justice","Law (B.A.)"
"1209","426","Undergraduate Faculties","Faculty of Linguistics","Linguistics (B.A.)"
"1210","426","Undergraduate Faculties","Faculty of Management","Management (B.A.)"
"1211","426","Undergraduate Faculties","Faculty of Management","Public Administration (B.A.)"
"1212","426","Undergraduate Faculties","Faculty of Management","Human Resource Management (B.A.)"
"1213","426","Undergraduate Faculties","Faculty of Management","Archives and Records Management (B.A.)"
"1214","426","Undergraduate Faculties","Faculty of Physical Culture","Adapted Physical Education (B.A.)"
"1215","426","Undergraduate Faculties","Faculty of Physical Culture","Recreation, Sport and Tourism (B.A.)"
"1216","426","Undergraduate Faculties","Faculty of Psychology","Special Education (B.A.)"
"1217","426","Undergraduate Faculties","Faculty of Psychology","Psychology (B.A.)"
"1218","426","Undergraduate Faculties","Faculty of Social Work","Youth Outreach Management (B.A.)"
"1219","426","Undergraduate Faculties","Faculty of Social Work","Social Work (B.A.)"
"1220","426","Undergraduate Faculties","Faculty of Sociology","Sociology (B.A.)"
"1221","426","Undergraduate Faculties","Preparatory Faculty for Foreign Students","Russian as a Foreign Language"
"1222","426","Postgraduate Faculties","Faculty of Arts and Sociocultural Activities. High School of Music of A. Shnitke","Cultural Studies (M.A.)"
"1223","426","Postgraduate Faculties","Faculty of Arts and Sociocultural Activities. High School of Music of A. Shnitke","Design (M.A.)"
"1224","426","Postgraduate Faculties","Faculty of Communicative Management","Public Relations and Advertising (M.A.)"
"1225","426","Postgraduate Faculties","Faculty of Communicative Management","Journalism (M.A.)"
"1226","426","Postgraduate Faculties","Faculty of Ecology and Technosphere Safety","Technosphere Safety (M.A.)"
"1227","426","Postgraduate Faculties","Faculty of Ecology and Technosphere Safety","Ecology and Natural Management (M.A.)"
"1228","426","Postgraduate Faculties","Faculty of Economics","Tourism Management (M.A.)"
"1229","426","Postgraduate Faculties","Faculty of Economics","Finance and Accounting (M.A.)"
"1230","426","Postgraduate Faculties","Faculty of Economics","Economics (M.A.)"
"1231","426","Postgraduate Faculties","Faculty of Humanities","Foreign Area Studies (M.A.)"
"1232","426","Postgraduate Faculties","Faculty of Humanities","International Relations (M.A.)"
"1233","426","Postgraduate Faculties","Faculty of Law and Juvenile Justice","Law (M.A.)"
"1234","426","Postgraduate Faculties","Faculty of Linguistics","Linguistics (M.A.)"
"1235","426","Postgraduate Faculties","Faculty of Management","Management (M.A.)"
"1236","426","Postgraduate Faculties","Faculty of Management","Public Administration (M.A.)"
"1237","426","Postgraduate Faculties","Faculty of Management","Human Resource Management (M.A.)"
"1238","426","Postgraduate Faculties","Faculty of Physical Culture","Adapted Physical Education (M.A.)"
"1239","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Theory and methodology of professional education (PhD)"
"1240","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Civil law (PhD)"
"1241","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Work Psychology (PhD)"
"1242","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Social psychology (PhD)"
"1243","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Sociology of management (PhD)"
"1244","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Theory and history of culture (PhD)"
"1245","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Social philosophy (PhD)"
"1246","426","Postgraduate Faculties","Faculty of Postgraduate Studies","National history (PhD)"
"1247","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Language theory (PhD)"
"1248","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Theory, methodics and organization of social-cultural activity (PhD)"
"1249","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Theory and methodic of physical education, sport training, healthy and adaptive physical culture (PhD)"
"1250","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Political institutes, processes and technologies (PhD)"
"1251","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Constitutional law; constitutional trial, municipal law (PhD)"
"1252","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Sociology of culture (PhD)"
"1253","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Social structure. Social institutes and processes (PhD)"
"1254","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Economics and management of national economy (PhD)"
"1255","426","Postgraduate Faculties","Faculty of Postgraduate Studies","General psychology, personal psychology, history of psychology (PhD)"
"1256","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Safety in emergency field (PhD)"
"1257","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Mathematical and software support of computers, complexes and computer networks (PhD)"
"1258","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Ecology (PhD)"
"1259","426","Postgraduate Faculties","Faculty of Postgraduate Studies","Computer Science and Information (PhD)"
"1260","426","Postgraduate Faculties","Faculty of Psychology","Psychology (M.A.)"
"1261","426","Postgraduate Faculties","Faculty of Psychology","Clinical Psychology (Psy.S.)"
"1262","426","Postgraduate Faculties","Faculty of Social Work","Youth Outreach Management (M.A.)"
"1263","426","Postgraduate Faculties","Faculty of Social Work","Social Work (M.A.)"
"1264","426","Postgraduate Faculties","Faculty of Sociology","Sociology (M.A.)"
"1265","426","Postgraduate Faculties","Preparatory Faculty for Foreign Students","Russian as a Foreign Language"
"1266","435","Undergraduate Faculties","Institute of Engineering Physics for Biomedicine","Bionanotechnologies"
"1267","435","Undergraduate Faculties","Institute of Engineering Physics for Biomedicine","Radiobiology"
"1268","435","Undergraduate Faculties","Institute of Cyber Intelligence Systems","Mathematical Modeling and Software Engineering for Computers and Computer Networks – Information Technologies for Cybernetic Systems Development"
"1269","435","Undergraduate Faculties","Institute of Cyber Intelligence Systems","Methods of Nonlinear Dynamics and Mathematical Modeling"
"1270","435","Undergraduate Faculties","Institute of Nanoengineering in Electronics, Spintronics and Photonics","Laser Photonics, Electronics and Engineering of nanosystems"
"1271","435","Undergraduate Faculties","Institute of Nanoengineering in Electronics, Spintronics and Photonics","Nanoelectronics, Spintronics and Photonics"
"1272","435","Postgraduate Faculties","Institute of Engineering Physics for Biomedicine","Biomedical Nanotechnology"
"1273","435","Postgraduate Faculties","Institute of Engineering Physics for Biomedicine","Carbon Photonics"
"1274","435","Postgraduate Faculties","Institute of Engineering Physics for Biomedicine","Carbon photonics (Laser physics)"
"1275","435","Postgraduate Faculties","Institute of Engineering Physics for Biomedicine","Femtosecond Laser Physics and Technology"
"1276","435","Postgraduate Faculties","Institute of Engineering Physics for Biomedicine","Nanobioengineering"
"1277","435","Postgraduate Faculties","Institute of Engineering Physics for Biomedicine","Nanomaterials for biology and medicine (Condensed matter physics)"
"1278","435","Postgraduate Faculties","Institute of Engineering Physics for Biomedicine","Nanotheranostics"
"1279","435","Postgraduate Faculties","Institute of Engineering Physics for Biomedicine","Pharmaceutical chemistry and pharmacognosy (Physical chemistry)"
"1280","435","Postgraduate Faculties","Institute of Engineering Physics for Biomedicine","Мanagement in biotechnical systems (Information-measuring and operating systems)"
"1281","435","Postgraduate Faculties","Institute of Cyber Intelligence Systems","Modern Problems of Software Engineering"
"1282","435","Postgraduate Faculties","Institute of Nanoengineering in Electronics, Spintronics and Photonics","Laser Photonics, Electronics and Engineering of nanosystems"
"1283","435","Postgraduate Faculties","Institute of Nanoengineering in Electronics, Spintronics and Photonics","Micro- and Nanoelectronic Devices and Systems for Physical Installations"
"1284","435","Postgraduate Faculties","Institute of Nanoengineering in Electronics, Spintronics and Photonics","Nanoelectronics, Spintronics and Photonics"
"1285","444","Undergraduate Faculties","Graduate School of Economics and Management","International Economics and Business"
"1286","444","Postgraduate Faculties","Graduate School of Economics and Management","IT Innovations in Business"
"1287","444","Postgraduate Faculties","Graduate School of Economics and Management","Global Energy Business"
"1288","444","Postgraduate Faculties","Graduate School of Economics and Management","Russian Studies in Real Russia"
"1289","444","Postgraduate Faculties","Institute of Chemical Engineering","Food Biotechnology"
"1290","444","Postgraduate Faculties","Institute of Natural Sciences and Mathematics","Monitoring, Conservation and Restoration of Biodiversity in Industrial Regions"
"1291","444","Postgraduate Faculties","Institute of Natural Sciences and Mathematics","System Programming"
"1292","444","Postgraduate Faculties","Institute of New Materials and Technology","Mechanical Engineering, Machines and Equipment Design"
"1293","444","Postgraduate Faculties","Institute of New Materials and Technology","Sustainability and Innovative Development of Knowledge-Intensive Productions"
"1294","444","Postgraduate Faculties","Institute of Physical Education, Sport and Youth Policy","High Performance Sport"
"1295","444","Postgraduate Faculties","Institute of Physics and Technology (PhysTech)","Knowledge Engineering and Intellectual Property Management"
"1296","444","Postgraduate Faculties","Institute of Public Administration and Entrepreneurship","International Trade and Entrepreneurship"
"1297","444","Postgraduate Faculties","Institute of Public Administration and Entrepreneurship","PR and Advertising"
"1298","444","Postgraduate Faculties","Institute of Radioelectronics and Information Technologies","Adaptive Data Analysis"
"1299","444","Postgraduate Faculties","Ural Institute of Humanities","Political Philosophy"
"1300","444","Postgraduate Faculties","Ural Institute of Humanities","Neoindustrial Design"
"1301","444","Postgraduate Faculties","Ural Institute of Humanities","Tourism Management and Development"
"1302","444","Postgraduate Faculties","Ural Institute of Humanities","Human Resources Management"
"1303","444","Postgraduate Faculties","Ural Institute of Humanities","Cognitive Neuroscience"
"1304","453","Undergraduate Faculties","Institute of Civil Engineering","PROGRAMS in ENGINEERING (in Russian)"
"1305","453","Undergraduate Faculties","Institute of Civil Engineering","PROGRAMS in RUSSIAN (ICE)"
"1306","453","Undergraduate Faculties","Institute of Physics, Nanotechnology and Telecommunications","PROGRAMS in PHYSICS, NANOTECHNOLOGY and TELECOMMUNICATIONS (in Russian)"
"1307","453","Undergraduate Faculties","Institute of Physics, Nanotechnology and Telecommunications","PROGRAMS in RUSSIAN (IPNT)"
"1308","453","Undergraduate Faculties","Institute of Metallurgy, Mechanical Engineering and Transport","PROGRAMS in METALLURGY, MACHANICAL ENGINEERING and MACHINERY (in RUSSIAN)"
"1309","453","Undergraduate Faculties","Institute of Metallurgy, Mechanical Engineering and Transport","PROGRAMS in RUSSIAN (IMMET)"
"1310","453","Undergraduate Faculties","Institute of Energy and Transport Systems","PROGRAMS in POWER ENGINEETING and ENERGY TECHNOLOGIES ( in Russian)"
"1311","453","Undergraduate Faculties","Institute of Energy and Transport Systems","PROGRAMS in RUSSIAN (IETS)"
"1312","453","Undergraduate Faculties","Institute of Industrial Management, Economics and Trade","INTERNATIONAL BUSINESS (in English)"
"1313","453","Undergraduate Faculties","Institute of Industrial Management, Economics and Trade","INTERNATIONAL MANAGEMENT IN TOURISM (in English)"
"1314","453","Undergraduate Faculties","Institute of Industrial Management, Economics and Trade","PROGRAMS in ECONOMICS and MANAGEMENT (in Russian)"
"1315","453","Undergraduate Faculties","Institute of Industrial Management, Economics and Trade","PROGRAMS in RUSSIAN (IIMET)"
"1316","453","Undergraduate Faculties","Institute of Computer Science and Technology","PROGRAMS in IT, COMPUTING and CONTROL (in RUSSIAN)"
"1317","453","Undergraduate Faculties","Institute of Computer Science and Technology","Programs in Russian (ICST)"
"1318","453","Undergraduate Faculties","Institute of Applied Mathematics and Mechanics","PROGRAMS in APPLIED MATHEMATICS and MECHANICS (in RUSSIAN)"
"1319","453","Undergraduate Faculties","Institute of Applied Mathematics and Mechanics","PROGRAMS in RUSSIAN (IAMM)"
"1320","453","Undergraduate Faculties","Institute of Advanced Manufacturing Technologies","INTERNATIONAL PROGRAMS (in RUSSIAN)"
"1321","453","Undergraduate Faculties","Institute of Advanced Manufacturing Technologies","PROGRAMS in RUSSIAN (IAMT)"
"1322","453","Undergraduate Faculties","Institute of Military Engineering and Safety Research","PROGRAMS in RUSSIAN (IMESR)"
"1323","453","Undergraduate Faculties","Institute of Humanities","PROGRAMS in HUMANITIES (in RUSSIAN)"
"1324","453","Undergraduate Faculties","Institute of Humanities","PROGRAMS in RUSSIAN (IH)"
"1325","453","Postgraduate Faculties","Institute of Civil Engineering","CIVIL ENGINEERING (in English)"
"1326","453","Postgraduate Faculties","Institute of Civil Engineering","ENERGY EFFICIENT AND SUSTAINABLE BUILDING (in English)"
"1327","453","Postgraduate Faculties","Institute of Civil Engineering","PROGRAMS in RUSSIAN (ICE)"
"1328","453","Postgraduate Faculties","Institute of Physics, Nanotechnology and Telecommunications","MESOSCOPICS AND ADVANCED MATERIALS (in English)"
"1329","453","Postgraduate Faculties","Institute of Physics, Nanotechnology and Telecommunications","MICROELECTRONICS OF TELECOMMUNICATION SYSTEMS (in English)"
"1330","453","Postgraduate Faculties","Institute of Physics, Nanotechnology and Telecommunications","PHOTONICS AND NANOELECTRONICS (in English) DOUBLE DEGREE"
"1331","453","Postgraduate Faculties","Institute of Physics, Nanotechnology and Telecommunications","PROGRAMS in RUSSIAN (IPNT)"
"1332","453","Postgraduate Faculties","Institute of Metallurgy, Mechanical Engineering and Transport","COMMUNICATION DESIGN (in English)"
"1333","453","Postgraduate Faculties","Institute of Metallurgy, Mechanical Engineering and Transport","INNOVATIVE TECHNOLOGIES IN METALLURGY AND MATERIAL SCIENCE (in English)"
"1334","453","Postgraduate Faculties","Institute of Metallurgy, Mechanical Engineering and Transport","MECHANICS AND MATHEMATICAL MODELING (in English)"
"1335","453","Postgraduate Faculties","Institute of Metallurgy, Mechanical Engineering and Transport","MATERIALS AND STRUCTURES FOR EXTREME CONDITIONS (in English) (DOUBLE DEGREE)"
"1336","453","Postgraduate Faculties","Institute of Metallurgy, Mechanical Engineering and Transport","PROGRAMS in RUSSIAN (IMMET)"
